Annotation Cluster 1	EnrichmentScore:4.81021755101
Category	Term	Count	%	Pvalue	Genes	List Total	Pop Hits	Pop Total	Fold Enrichment	Bonferroni	Benjamini	FDR
KEGG_PATHWAY	hsa05014:Amyotrophic lateral sclerosis (ALS)	4	2.5974025974	0.0230620799564	1974_S_AT, 38236_AT, 33246_AT, 1910_S_AT	60	53	5085	6.39622641509	0.921386085819	0.921386085819	23.1387706207
GOTERM_BP_FAT	GO:0009411~response to UV	3	1.94805194805	0.117238310416	1974_S_AT, 37096_AT, 1910_S_AT	136	59	13528	5.05782652044	1.0	0.952375124011	87.2225906205
GOTERM_BP_FAT	GO:0009314~response to radiation	5	3.24675324675	0.139851809127	1974_S_AT, 37096_AT, 38236_AT, 966_AT, 1910_S_AT	136	200	13528	2.48676470588	1.0	0.954571340193	91.67297531
GOTERM_BP_FAT	GO:0009416~response to light stimulus	4	2.5974025974	0.159659773316	1974_S_AT, 37096_AT, 38236_AT, 1910_S_AT	136	138	13528	2.8832054561	1.0	0.953989577941	94.330490159
GOTERM_BP_FAT	GO:0009628~response to abiotic stimulus	6	3.8961038961	0.306215969085	1974_S_AT, 37096_AT, 38236_AT, 37953_S_AT, 966_AT, 1910_S_AT	136	368	13528	1.62180306905	1.0	0.984622563795	99.7599644817
GOTERM_BP_FAT	GO:0016044~membrane organization	6	3.8961038961	0.331774493342	33685_AT, 1974_S_AT, 37096_AT, 37408_AT, 1910_S_AT, 1786_AT	136	381	13528	1.56646595646	1.0	0.985876799834	99.8707851181
GOTERM_BP_FAT	GO:0043065~positive regulation of apoptosis	5	3.24675324675	0.626163461868	1974_S_AT, 822_S_AT, 38236_AT, 1331_S_AT, 1910_S_AT	136	430	13528	1.15663474692	1.0	0.998118940686	99.9999910988
GOTERM_BP_FAT	GO:0043068~positive regulation of programmed cell death	5	3.24675324675	0.631632211011	1974_S_AT, 822_S_AT, 38236_AT, 1331_S_AT, 1910_S_AT	136	433	13528	1.14862111126	1.0	0.99818748999	99.9999930201
GOTERM_BP_FAT	GO:0010942~positive regulation of cell death	5	3.24675324675	0.635249926874	1974_S_AT, 822_S_AT, 38236_AT, 1331_S_AT, 1910_S_AT	136	435	13528	1.14334009466	1.0	0.998248173979	99.999994069
Annotation Cluster 31	EnrichmentScore:0.64536899025
Category	Term	Count	%	Pvalue	Genes	List Total	Pop Hits	Pop Total	Fold Enrichment	Bonferroni	Benjamini	FDR
GOTERM_BP_FAT	GO:0006814~sodium ion transport	6	3.8961038961	0.0097374882385	32439_AT, 32084_AT, 37953_S_AT, 37097_AT, 40317_AT, 34436_AT	136	130	13528	4.59095022624	0.99999903954	0.655559845622	14.9092055669
SP_PIR_KEYWORDS	Sodium transport	5	3.24675324675	0.0121180819901	32084_AT, 37953_S_AT, 37097_AT, 40317_AT, 34436_AT	148	116	19235	5.60199207829	0.980274788082	0.135325493455	15.1835478669
SP_PIR_KEYWORDS	Sodium	5	3.24675324675	0.0121180819901	32084_AT, 37953_S_AT, 37097_AT, 40317_AT, 34436_AT	148	116	19235	5.60199207829	0.980274788082	0.135325493455	15.1835478669
GOTERM_MF_FAT	GO:0031402~sodium ion binding	5	3.24675324675	0.0207299282477	32084_AT, 37953_S_AT, 37097_AT, 40317_AT, 34436_AT	117	117	12983	4.74212871649	0.999560442375	0.538361967074	25.0800207285
SP_PIR_KEYWORDS	Symport	4	2.5974025974	0.0534201451714	35121_AT, 32084_AT, 37097_AT, 34436_AT	148	111	19235	4.68346725103	0.99999997898	0.405440662799	52.3621258835
GOTERM_MF_FAT	GO:0031420~alkali metal ion binding	6	3.8961038961	0.0536194720065	32439_AT, 32084_AT, 37953_S_AT, 37097_AT, 40317_AT, 34436_AT	117	228	12983	2.92015294647	0.999999998527	0.766028604184	53.2173041329
GOTERM_MF_FAT	GO:0015293~symporter activity	4	2.5974025974	0.124080261914	35121_AT, 32084_AT, 37097_AT, 34436_AT	117	137	12983	3.23987772163	1.0	0.8695666013	83.8967173169
INTERPRO	IPR011701:Major facilitator superfamily MFS-1	3	1.94805194805	0.151755086956	32084_AT, 37097_AT, 34436_AT	143	81	16659	4.31468531469	1.0	0.968725922936	89.9304427672
GOTERM_BP_FAT	GO:0030001~metal ion transport	8	5.19480519481	0.183180021586	32439_AT, 38604_AT, 38236_AT, 32084_AT, 37953_S_AT, 37097_AT, 40317_AT, 34436_AT	136	465	13528	1.71132194813	1.0	0.961449225218	96.4508359733
GOTERM_BP_FAT	GO:0015672~monovalent inorganic cation transport	6	3.8961038961	0.212148674823	32439_AT, 32084_AT, 37953_S_AT, 37097_AT, 40317_AT, 34436_AT	136	318	13528	1.87680355161	1.0	0.973497887351	98.0439538884
SP_PIR_KEYWORDS	ion transport	7	4.54545454545	0.281070772661	32439_AT, 38236_AT, 32084_AT, 37953_S_AT, 37097_AT, 40317_AT, 34436_AT	148	578	19235	1.5739853175	1.0	0.824817479505	98.8405889947
GOTERM_MF_FAT	GO:0022834~ligand-gated channel activity	3	1.94805194805	0.31410314869	38236_AT, 37953_S_AT, 40317_AT	117	127	12983	2.62123965274	1.0	0.93464417138	99.4467103887
GOTERM_MF_FAT	GO:0015276~ligand-gated ion channel activity	3	1.94805194805	0.31410314869	38236_AT, 37953_S_AT, 40317_AT	117	127	12983	2.62123965274	1.0	0.93464417138	99.4467103887
GOTERM_BP_FAT	GO:0006812~cation transport	8	5.19480519481	0.314837068599	32439_AT, 38604_AT, 38236_AT, 32084_AT, 37953_S_AT, 37097_AT, 40317_AT, 34436_AT	136	553	13528	1.43899585151	1.0	0.984240182135	99.8047118949
GOTERM_BP_FAT	GO:0006816~calcium ion transport	3	1.94805194805	0.415502192598	38604_AT, 38236_AT, 37953_S_AT	136	142	13528	2.10149130075	1.0	0.990032800896	99.9858085374
GOTERM_BP_FAT	GO:0006811~ion transport	9	5.84415584416	0.502517449217	32439_AT, 38604_AT, 38236_AT, 41703_R_AT, 32084_AT, 37953_S_AT, 37097_AT, 40317_AT, 34436_AT	136	768	13528	1.16567095588	1.0	0.994350259809	99.9990069366
SP_PIR_KEYWORDS	transport	14	9.09090909091	0.514766234354	32439_AT, 38236_AT, 32084_AT, 33516_AT, 31525_S_AT, 40271_AT, 35121_AT, 1575_AT, 37953_S_AT, 40317_AT, 37097_AT, 31687_F_AT, 40294_AT, 34436_AT	148	1670	19235	1.08953714193	1.0	0.958814643478	99.9942708322
GOTERM_BP_FAT	GO:0015674~di-, tri-valent inorganic cation transport	3	1.94805194805	0.526693167281	38604_AT, 38236_AT, 37953_S_AT	136	176	13528	1.69552139037	1.0	0.995249070056	99.9995634758
GOTERM_BP_FAT	GO:0055085~transmembrane transport	6	3.8961038961	0.676154596748	40271_AT, 32084_AT, 1575_AT, 37097_AT, 40294_AT, 34436_AT	136	569	13528	1.04889899721	1.0	0.998942699505	99.9999991667
SP_PIR_KEYWORDS	ionic channel	3	1.94805194805	0.701802878704	38236_AT, 37953_S_AT, 40317_AT	148	318	19235	1.2260963794	1.0	0.991853163323	99.9999920194
GOTERM_MF_FAT	GO:0005261~cation channel activity	3	1.94805194805	0.708422252929	38236_AT, 37953_S_AT, 40317_AT	117	275	12983	1.21053613054	1.0	0.996838241698	99.9999958116
GOTERM_MF_FAT	GO:0022836~gated channel activity	3	1.94805194805	0.768793814543	38236_AT, 37953_S_AT, 40317_AT	117	310	12983	1.07386269644	1.0	0.998512422927	99.9999998289
GOTERM_MF_FAT	GO:0046873~metal ion transmembrane transporter activity	3	1.94805194805	0.795433366304	38236_AT, 37953_S_AT, 40317_AT	117	328	12983	1.014931207	1.0	0.998895920178	99.9999999683
GOTERM_MF_FAT	GO:0005216~ion channel activity	3	1.94805194805	0.863807218239	38236_AT, 37953_S_AT, 40317_AT	117	386	12983	0.862428590408	1.0	0.999765927348	99.9999999999
GOTERM_MF_FAT	GO:0022838~substrate specific channel activity	3	1.94805194805	0.875065991286	38236_AT, 37953_S_AT, 40317_AT	117	398	12983	0.836425718335	1.0	0.999820205177	100.0
GOTERM_MF_FAT	GO:0015267~channel activity	3	1.94805194805	0.887124301763	38236_AT, 37953_S_AT, 40317_AT	117	412	12983	0.808003485188	1.0	0.999869484574	100.0
GOTERM_MF_FAT	GO:0022803~passive transmembrane transporter activity	3	1.94805194805	0.88794340951	38236_AT, 37953_S_AT, 40317_AT	117	413	12983	0.806047060284	1.0	0.99986019558	100.0
Annotation Cluster 32	EnrichmentScore:0.642183563639
Category	Term	Count	%	Pvalue	Genes	List Total	Pop Hits	Pop Total	Fold Enrichment	Bonferroni	Benjamini	FDR
SP_PIR_KEYWORDS	phosphotransferase	5	3.24675324675	0.0685048366076	33246_AT, 31576_AT, 1355_G_AT, 1901_S_AT, 35373_AT	148	201	19235	3.23299045314	0.999999999881	0.460752722324	61.6542150673
GOTERM_BP_FAT	GO:0007169~transmembrane receptor protein tyrosine kinase signaling pathway	4	2.5974025974	0.387568931379	1355_G_AT, 1855_AT, 1901_S_AT, 35373_AT	136	224	13528	1.7762605042	1.0	0.987651865141	99.9693419839
GOTERM_BP_FAT	GO:0007167~enzyme linked receptor protein signaling pathway	5	3.24675324675	0.446045455307	1890_AT, 1355_G_AT, 1855_AT, 1901_S_AT, 35373_AT	136	342	13528	1.45424836601	1.0	0.991826460627	99.9941461226
Annotation Cluster 33	EnrichmentScore:0.595535100927
Category	Term	Count	%	Pvalue	Genes	List Total	Pop Hits	Pop Total	Fold Enrichment	Bonferroni	Benjamini	FDR
UP_SEQ_FEATURE	domain:Helicase C-terminal	3	1.94805194805	0.189486775525	37814_G_AT, 36234_AT, 966_AT	146	105	19113	3.74031311155	1.0	0.996590260663	95.6550653308
UP_SEQ_FEATURE	domain:Helicase ATP-binding	3	1.94805194805	0.203249272515	37814_G_AT, 36234_AT, 966_AT	146	110	19113	3.5702988792	1.0	0.996557634292	96.6352312444
INTERPRO	IPR001650:DNA/RNA helicase, C-terminal	3	1.94805194805	0.231676694938	37814_G_AT, 36234_AT, 966_AT	143	107	16659	3.26625710738	1.0	0.987629133808	97.4674323401
INTERPRO	IPR014021:Helicase, superfamily 1 and 2, ATP-binding	3	1.94805194805	0.231676694938	37814_G_AT, 36234_AT, 966_AT	143	107	16659	3.26625710738	1.0	0.987629133808	97.4674323401
INTERPRO	IPR014001:DEAD-like helicase, N-terminal	3	1.94805194805	0.237972255302	37814_G_AT, 36234_AT, 966_AT	143	109	16659	3.20632578431	1.0	0.987071964323	97.7420124864
SP_PIR_KEYWORDS	helicase	3	1.94805194805	0.273492453778	37814_G_AT, 36234_AT, 966_AT	148	134	19235	2.90969140783	1.0	0.825136016075	98.6641771512
SMART	SM00490:HELICc	3	1.94805194805	0.296088496759	37814_G_AT, 36234_AT, 966_AT	94	106	9079	2.73354074669	1.0	0.997854314369	98.0410972049
SMART	SM00487:DEXDc	3	1.94805194805	0.307469215517	37814_G_AT, 36234_AT, 966_AT	94	109	9079	2.65830568027	1.0	0.995958093598	98.3680023539
GOTERM_MF_FAT	GO:0004386~helicase activity	3	1.94805194805	0.356546879001	37814_G_AT, 36234_AT, 966_AT	117	140	12983	2.37783882784	1.0	0.953565138028	99.7706220807
Annotation Cluster 34	EnrichmentScore:0.594378410721
Category	Term	Count	%	Pvalue	Genes	List Total	Pop Hits	Pop Total	Fold Enrichment	Bonferroni	Benjamini	FDR
GOTERM_BP_FAT	GO:0043066~negative regulation of apoptosis	9	5.84415584416	0.025546798019	33963_AT, 1974_S_AT, 33293_AT, 33284_AT, 34618_AT, 41280_R_AT, 1901_S_AT, 1910_S_AT, 37711_AT	136	354	13528	2.52891326022	1.0	0.839941817916	34.7528473399
GOTERM_BP_FAT	GO:0043069~negative regulation of programmed cell death	9	5.84415584416	0.0274678104925	33963_AT, 1974_S_AT, 33293_AT, 33284_AT, 34618_AT, 41280_R_AT, 1901_S_AT, 1910_S_AT, 37711_AT	136	359	13528	2.49369162707	1.0	0.833483805874	36.8430090634
GOTERM_BP_FAT	GO:0060548~negative regulation of cell death	9	5.84415584416	0.0278637631444	33963_AT, 1974_S_AT, 33293_AT, 33284_AT, 34618_AT, 41280_R_AT, 1901_S_AT, 1910_S_AT, 37711_AT	136	360	13528	2.48676470588	1.0	0.824442975326	37.2659332566
GOTERM_BP_FAT	GO:0006916~anti-apoptosis	6	3.8961038961	0.0554772575397	33963_AT, 33293_AT, 33284_AT, 41280_R_AT, 1910_S_AT, 37711_AT	136	206	13528	2.89720159909	1.0	0.926249106221	61.0043141986
SP_PIR_KEYWORDS	Apoptosis	6	3.8961038961	0.167645568432	1974_S_AT, 822_S_AT, 33293_AT, 1331_S_AT, 1910_S_AT, 37711_AT	148	381	19235	2.0467120664	1.0	0.658460217688	91.6132871943
GOTERM_BP_FAT	GO:0042981~regulation of apoptosis	12	7.79220779221	0.179271334243	33963_AT, 1974_S_AT, 822_S_AT, 33293_AT, 38236_AT, 33284_AT, 34618_AT, 1331_S_AT, 41280_R_AT, 1901_S_AT, 1910_S_AT, 37711_AT	136	804	13528	1.4846356453	1.0	0.96133780772	96.1599777881
GOTERM_BP_FAT	GO:0043067~regulation of programmed cell death	12	7.79220779221	0.187404690312	33963_AT, 1974_S_AT, 822_S_AT, 33293_AT, 38236_AT, 33284_AT, 34618_AT, 1331_S_AT, 41280_R_AT, 1901_S_AT, 1910_S_AT, 37711_AT	136	812	13528	1.47000869313	1.0	0.963179458987	96.7418695844
GOTERM_BP_FAT	GO:0010941~regulation of cell death	12	7.79220779221	0.190498907181	33963_AT, 1974_S_AT, 822_S_AT, 33293_AT, 38236_AT, 33284_AT, 34618_AT, 1331_S_AT, 41280_R_AT, 1901_S_AT, 1910_S_AT, 37711_AT	136	815	13528	1.46459761819	1.0	0.964028845265	96.9406380806
GOTERM_BP_FAT	GO:0043065~positive regulation of apoptosis	5	3.24675324675	0.626163461868	1974_S_AT, 822_S_AT, 38236_AT, 1331_S_AT, 1910_S_AT	136	430	13528	1.15663474692	1.0	0.998118940686	99.9999910988
GOTERM_BP_FAT	GO:0043068~positive regulation of programmed cell death	5	3.24675324675	0.631632211011	1974_S_AT, 822_S_AT, 38236_AT, 1331_S_AT, 1910_S_AT	136	433	13528	1.14862111126	1.0	0.99818748999	99.9999930201
GOTERM_BP_FAT	GO:0010942~positive regulation of cell death	5	3.24675324675	0.635249926874	1974_S_AT, 822_S_AT, 38236_AT, 1331_S_AT, 1910_S_AT	136	435	13528	1.14334009466	1.0	0.998248173979	99.999994069
GOTERM_BP_FAT	GO:0006915~apoptosis	6	3.8961038961	0.723385676964	1974_S_AT, 822_S_AT, 33293_AT, 1331_S_AT, 1910_S_AT, 37711_AT	136	602	13528	0.991401211647	1.0	0.999387119061	99.9999999382
GOTERM_BP_FAT	GO:0012501~programmed cell death	6	3.8961038961	0.735388242803	1974_S_AT, 822_S_AT, 33293_AT, 1331_S_AT, 1910_S_AT, 37711_AT	136	611	13528	0.976797920478	1.0	0.999510291774	99.9999999703
GOTERM_BP_FAT	GO:0006917~induction of apoptosis	3	1.94805194805	0.832781437881	1974_S_AT, 822_S_AT, 1331_S_AT	136	320	13528	0.932536764706	1.0	0.999947457701	100.0
GOTERM_BP_FAT	GO:0012502~induction of programmed cell death	3	1.94805194805	0.834083789288	1974_S_AT, 822_S_AT, 1331_S_AT	136	321	13528	0.92963166575	1.0	0.999947705072	100.0
GOTERM_BP_FAT	GO:0008219~cell death	6	3.8961038961	0.850974686598	1974_S_AT, 822_S_AT, 33293_AT, 1331_S_AT, 1910_S_AT, 37711_AT	136	719	13528	0.830074449808	1.0	0.999961770305	100.0
GOTERM_BP_FAT	GO:0016265~death	6	3.8961038961	0.855136241388	1974_S_AT, 822_S_AT, 33293_AT, 1331_S_AT, 1910_S_AT, 37711_AT	136	724	13528	0.824341891453	1.0	0.999965839038	100.0
Annotation Cluster 35	EnrichmentScore:0.540408307927
Category	Term	Count	%	Pvalue	Genes	List Total	Pop Hits	Pop Total	Fold Enrichment	Bonferroni	Benjamini	FDR
GOTERM_BP_FAT	GO:0044057~regulation of system process	7	4.54545454545	0.0891913889228	35038_AT, 37983_AT, 38236_AT, 32084_AT, 1419_G_AT, 40790_AT, 1355_G_AT	136	309	13528	2.25337902151	1.0	0.947118111198	78.5924648266
GOTERM_BP_FAT	GO:0050804~regulation of synaptic transmission	3	1.94805194805	0.394266916747	38236_AT, 40790_AT, 1355_G_AT	136	136	13528	2.19420415225	1.0	0.987833736442	99.9744292417
GOTERM_BP_FAT	GO:0051969~regulation of transmission of nerve impulse	3	1.94805194805	0.432695990693	38236_AT, 40790_AT, 1355_G_AT	136	147	13528	2.0300120048	1.0	0.991585674054	99.9913288401
GOTERM_BP_FAT	GO:0031644~regulation of neurological system process	3	1.94805194805	0.452971245109	38236_AT, 40790_AT, 1355_G_AT	136	153	13528	1.95040369089	1.0	0.992198598711	99.9952434659
Annotation Cluster 36	EnrichmentScore:0.539268338531
Category	Term	Count	%	Pvalue	Genes	List Total	Pop Hits	Pop Total	Fold Enrichment	Bonferroni	Benjamini	FDR
GOTERM_BP_FAT	GO:0048610~reproductive cellular process	6	3.8961038961	0.0231434769243	33685_AT, 32717_AT, 36328_AT, 35595_AT, 35439_AT, 1910_S_AT	136	162	13528	3.68409586057	1.0	0.857778954129	32.0463700303
GOTERM_BP_FAT	GO:0003006~reproductive developmental process	5	3.24675324675	0.26589046937	32717_AT, 36328_AT, 1983_AT, 35439_AT, 1910_S_AT	136	262	13528	1.89829366861	1.0	0.981294204078	99.3902984823
GOTERM_BP_FAT	GO:0019953~sexual reproduction	7	4.54545454545	0.307450783345	33685_AT, 32717_AT, 36328_AT, 35595_AT, 40294_AT, 1983_AT, 1910_S_AT	136	458	13528	1.52029283329	1.0	0.984417939838	99.7669170353
GOTERM_BP_FAT	GO:0048609~reproductive process in a multicellular organism	7	4.54545454545	0.358842951182	32717_AT, 36328_AT, 34618_AT, 40294_AT, 1983_AT, 1901_S_AT, 1910_S_AT	136	487	13528	1.42976204856	1.0	0.986577935604	99.9346864016
GOTERM_BP_FAT	GO:0032504~multicellular organism reproduction	7	4.54545454545	0.358842951182	32717_AT, 36328_AT, 34618_AT, 40294_AT, 1983_AT, 1901_S_AT, 1910_S_AT	136	487	13528	1.42976204856	1.0	0.986577935604	99.9346864016
GOTERM_BP_FAT	GO:0007276~gamete generation	5	3.24675324675	0.558772108971	32717_AT, 36328_AT, 40294_AT, 1983_AT, 1910_S_AT	136	395	13528	1.25912137007	1.0	0.996583803207	99.9998628785
GOTERM_BP_FAT	GO:0048232~male gamete generation	4	2.5974025974	0.596968445997	32717_AT, 36328_AT, 40294_AT, 1983_AT	136	308	13528	1.29182582124	1.0	0.997413108518	99.9999692192
GOTERM_BP_FAT	GO:0007283~spermatogenesis	4	2.5974025974	0.596968445997	32717_AT, 36328_AT, 40294_AT, 1983_AT	136	308	13528	1.29182582124	1.0	0.997413108518	99.9999692192
Annotation Cluster 37	EnrichmentScore:0.535457130197
Category	Term	Count	%	Pvalue	Genes	List Total	Pop Hits	Pop Total	Fold Enrichment	Bonferroni	Benjamini	FDR
GOTERM_BP_FAT	GO:0019932~second-messenger-mediated signaling	5	3.24675324675	0.20799613345	38604_AT, 37983_AT, 1419_G_AT, 34467_G_AT, 1901_S_AT	136	235	13528	2.11639549437	1.0	0.972376348896	97.8667191055
GOTERM_BP_FAT	GO:0007187~G-protein signaling, coupled to cyclic nucleotide second messenger	3	1.94805194805	0.318845430843	38604_AT, 1419_G_AT, 34467_G_AT	136	115	13528	2.59488491049	1.0	0.984736273545	99.8227313479
GOTERM_BP_FAT	GO:0019935~cyclic-nucleotide-mediated signaling	3	1.94805194805	0.373244270602	38604_AT, 1419_G_AT, 34467_G_AT	136	130	13528	2.29547511312	1.0	0.987488978035	99.9551029863
Annotation Cluster 38	EnrichmentScore:0.533458288203
Category	Term	Count	%	Pvalue	Genes	List Total	Pop Hits	Pop Total	Fold Enrichment	Bonferroni	Benjamini	FDR
KEGG_PATHWAY	hsa04010:MAPK signaling pathway	8	5.19480519481	0.0335304508202	1974_S_AT, 33246_AT, 41280_R_AT, 919_AT, 40186_AT, 1355_G_AT, 1855_AT, 37711_AT	60	267	5085	2.5393258427	0.975705325161	0.844132508716	31.9333749402
GOTERM_BP_FAT	GO:0033554~cellular response to stress	8	5.19480519481	0.335848201029	1974_S_AT, 32680_AT, 33284_AT, 41280_R_AT, 37905_R_AT, 40186_AT, 966_AT, 1910_S_AT	136	566	13528	1.40594471004	1.0	0.984992495053	99.8831860245
GOTERM_BP_FAT	GO:0043086~negative regulation of catalytic activity	3	1.94805194805	0.767468348192	1974_S_AT, 41280_R_AT, 40186_AT	136	277	13528	1.07729878955	1.0	0.999733283256	99.9999999965
GOTERM_BP_FAT	GO:0044092~negative regulation of molecular function	3	1.94805194805	0.850205587568	1974_S_AT, 41280_R_AT, 40186_AT	136	334	13528	0.893448397323	1.0	0.999962185506	100.0
Annotation Cluster 39	EnrichmentScore:0.519927594356
Category	Term	Count	%	Pvalue	Genes	List Total	Pop Hits	Pop Total	Fold Enrichment	Bonferroni	Benjamini	FDR
SP_PIR_KEYWORDS	phosphotransferase	5	3.24675324675	0.0685048366076	33246_AT, 31576_AT, 1355_G_AT, 1901_S_AT, 35373_AT	148	201	19235	3.23299045314	0.999999999881	0.460752722324	61.6542150673
SP_PIR_KEYWORDS	ATP	5	3.24675324675	0.107344747254	36234_AT, 1575_AT, 31576_AT, 1355_G_AT, 1901_S_AT	148	236	19235	2.75352153	1.0	0.572730707749	78.4286190514
GOTERM_MF_FAT	GO:0004714~transmembrane receptor protein tyrosine kinase activity	3	1.94805194805	0.120501714113	1355_G_AT, 1901_S_AT, 1786_AT	117	67	12983	4.96861844623	1.0	0.8725513051	82.9657917541
INTERPRO	IPR008266:Tyrosine protein kinase, active site	3	1.94805194805	0.200414013569	1355_G_AT, 1901_S_AT, 1786_AT	143	97	16659	3.60298464422	1.0	0.985880710627	95.5826915921
SP_PIR_KEYWORDS	tyrosine-protein kinase	3	1.94805194805	0.208280630777	1355_G_AT, 1901_S_AT, 1786_AT	148	111	19235	3.51260043828	1.0	0.738913267922	95.7343385783
UP_SEQ_FEATURE	active site:Proton acceptor	8	5.19480519481	0.233429052879	32680_AT, 33284_AT, 33246_AT, 1355_G_AT, 1901_S_AT, 36766_AT, 1786_AT, 33979_AT	146	658	19113	1.59162260066	1.0	0.997890941981	98.1093407975
GOTERM_BP_FAT	GO:0006793~phosphorus metabolic process	13	8.44155844156	0.264536751496	32680_AT, 33246_AT, 31576_AT, 1355_G_AT, 40186_AT, 35373_AT, 1901_S_AT, 1910_S_AT, 1786_AT, 34249_AT, 41280_R_AT, 39094_AT, 34436_AT	136	973	13528	1.32900066501	1.0	0.981527873458	99.3714804804
GOTERM_BP_FAT	GO:0006796~phosphate metabolic process	13	8.44155844156	0.264536751496	32680_AT, 33246_AT, 31576_AT, 1355_G_AT, 40186_AT, 35373_AT, 1901_S_AT, 1910_S_AT, 1786_AT, 34249_AT, 41280_R_AT, 39094_AT, 34436_AT	136	973	13528	1.32900066501	1.0	0.981527873458	99.3714804804
INTERPRO	IPR001245:Tyrosine protein kinase	3	1.94805194805	0.266385030102	1355_G_AT, 1901_S_AT, 1786_AT	143	118	16659	2.96177551262	1.0	0.988029372245	98.6709469647
SP_PIR_KEYWORDS	kinase	8	5.19480519481	0.27385220635	32680_AT, 41703_R_AT, 33246_AT, 31576_AT, 41280_R_AT, 1355_G_AT, 1901_S_AT, 1786_AT	148	688	19235	1.51123507228	1.0	0.820457355054	98.6730841656
SMART	SM00219:TyrKc	3	1.94805194805	0.341377912021	1355_G_AT, 1901_S_AT, 1786_AT	94	118	9079	2.45555355211	1.0	0.987535322119	99.069960973
UP_SEQ_FEATURE	binding site:ATP	6	3.8961038961	0.393370967575	32680_AT, 33246_AT, 31576_AT, 1355_G_AT, 1901_S_AT, 1786_AT	146	542	19113	1.44919880706	1.0	0.999946194985	99.9425213051
GOTERM_BP_FAT	GO:0016310~phosphorylation	10	6.49350649351	0.404970695677	32680_AT, 33246_AT, 31576_AT, 41280_R_AT, 1355_G_AT, 1901_S_AT, 39094_AT, 35373_AT, 1910_S_AT, 1786_AT	136	800	13528	1.24338235294	1.0	0.989000108389	99.9809458868
GOTERM_MF_FAT	GO:0004713~protein tyrosine kinase activity	3	1.94805194805	0.438287163498	1355_G_AT, 1901_S_AT, 1786_AT	117	166	12983	2.00540624035	1.0	0.972872904312	99.9647429267
UP_SEQ_FEATURE	domain:Protein kinase	5	3.24675324675	0.477761920473	32680_AT, 33246_AT, 1355_G_AT, 1901_S_AT, 1786_AT	146	469	19113	1.39563922073	1.0	0.999988747174	99.9938570095
GOTERM_BP_FAT	GO:0006468~protein amino acid phosphorylation	8	5.19480519481	0.500975324392	32680_AT, 33246_AT, 41280_R_AT, 1355_G_AT, 1901_S_AT, 39094_AT, 1910_S_AT, 1786_AT	136	667	13528	1.19305053356	1.0	0.99437380681	99.9989549065
INTERPRO	IPR017441:Protein kinase, ATP binding site	5	3.24675324675	0.545608425528	32680_AT, 33246_AT, 1355_G_AT, 1901_S_AT, 1786_AT	143	455	16659	1.2801813571	1.0	0.999947775009	99.9983334544
INTERPRO	IPR000719:Protein kinase, core	5	3.24675324675	0.581474850494	32680_AT, 33246_AT, 1355_G_AT, 1901_S_AT, 1786_AT	143	476	16659	1.22370276782	1.0	0.999974009969	99.9994706413
SP_PIR_KEYWORDS	transferase	11	7.14285714286	0.628648373053	32680_AT, 33246_AT, 31576_AT, 33922_AT, 38201_AT, 36696_AT, 1355_G_AT, 40089_AT, 1901_S_AT, 38128_AT, 1786_AT	148	1394	19235	1.0255583776	1.0	0.983251126709	99.9998454662
GOTERM_MF_FAT	GO:0004672~protein kinase activity	5	3.24675324675	0.796443822375	32680_AT, 33246_AT, 1355_G_AT, 1901_S_AT, 1786_AT	117	606	12983	0.915559504668	1.0	0.998830856449	99.9999999704
Annotation Cluster 40	EnrichmentScore:0.500056777361
Category	Term	Count	%	Pvalue	Genes	List Total	Pop Hits	Pop Total	Fold Enrichment	Bonferroni	Benjamini	FDR
INTERPRO	IPR013111:EGF, extracellular	3	1.94805194805	0.100719317864	40350_AT, 38926_AT, 38508_S_AT	143	63	16659	5.54745254745	1.0	0.905495972725	77.2527747686
INTERPRO	IPR006210:EGF-like	4	2.5974025974	0.245485781935	40350_AT, 38926_AT, 35090_G_AT, 35091_AT, 38508_S_AT	143	201	16659	2.31833837804	1.0	0.986879196505	98.0334813247
SMART	SM00181:EGF	4	2.5974025974	0.33948700161	40350_AT, 38926_AT, 35090_G_AT, 35091_AT, 38508_S_AT	94	201	9079	1.92209166931	1.0	0.992081991435	99.039610099
INTERPRO	IPR013032:EGF-like region, conserved site	4	2.5974025974	0.457211447253	40350_AT, 38926_AT, 35090_G_AT, 35091_AT, 38508_S_AT	143	293	16659	1.59039595217	1.0	0.999781358038	99.9801109939
INTERPRO	IPR000742:EGF-like, type 3	3	1.94805194805	0.494307238185	40350_AT, 35090_G_AT, 35091_AT, 38508_S_AT	143	194	16659	1.80149232211	1.0	0.999848928094	99.9925904001
SP_PIR_KEYWORDS	egf-like domain	3	1.94805194805	0.526723870582	40350_AT, 35090_G_AT, 35091_AT, 38508_S_AT	148	230	19235	1.69521151586	1.0	0.961424685271	99.9959100084
Annotation Cluster 41	EnrichmentScore:0.490654724371
Category	Term	Count	%	Pvalue	Genes	List Total	Pop Hits	Pop Total	Fold Enrichment	Bonferroni	Benjamini	FDR
GOTERM_BP_FAT	GO:0044093~positive regulation of molecular function	10	6.49350649351	0.131680763225	35038_AT, 33963_AT, 1974_S_AT, 37096_AT, 37983_AT, 1983_AT, 1355_G_AT, 1901_S_AT, 39094_AT, 1910_S_AT	136	586	13528	1.69745031118	1.0	0.953851795966	90.2671670079
